-5.016408000000000200e+00 0.000000000000000000e+00
-4.991070556660039514e+00 0.000000000000000000e+00
-4.965733113320079717e+00 0.000000000000000000e+00
-4.940395669980119919e+00 0.000000000000000000e+00
-4.915058226640159234e+00 0.000000000000000000e+00
-4.889720783300198548e+00 0.000000000000000000e+00
-4.864383339960238750e+00 0.000000000000000000e+00
-4.839045896620278953e+00 0.000000000000000000e+00
-4.813708453280318267e+00 0.000000000000000000e+00
-4.788371009940357581e+00 0.000000000000000000e+00
-4.763033566600397783e+00 0.000000000000000000e+00
-4.737696123260437986e+00 0.000000000000000000e+00
-4.712358679920477300e+00 0.000000000000000000e+00
-4.687021236580516614e+00 0.000000000000000000e+00
-4.661683793240556817e+00 0.000000000000000000e+00
-4.636346349900597019e+00 0.000000000000000000e+00
-4.611008906560636333e+00 0.000000000000000000e+00
-4.585671463220675648e+00 0.000000000000000000e+00
-4.560334019880715850e+00 0.000000000000000000e+00
-4.534996576540756053e+00 0.000000000000000000e+00
-4.509659133200795367e+00 0.000000000000000000e+00
-4.484321689860834681e+00 0.000000000000000000e+00
-4.458984246520874883e+00 0.000000000000000000e+00
-4.433646803180915086e+00 0.000000000000000000e+00
-4.408309359840954400e+00 0.000000000000000000e+00
-4.382971916500993714e+00 0.000000000000000000e+00
-4.357634473161033917e+00 0.000000000000000000e+00
-4.332297029821074119e+00 0.000000000000000000e+00
-4.306959586481113433e+00 0.000000000000000000e+00
-4.281622143141152748e+00 0.000000000000000000e+00
-4.256284699801192950e+00 0.000000000000000000e+00
-4.230947256461233152e+00 0.000000000000000000e+00
-4.205609813121272467e+00 0.000000000000000000e+00
-4.180272369781311781e+00 0.000000000000000000e+00
-4.154934926441351983e+00 0.000000000000000000e+00
-4.129597483101392186e+00 0.000000000000000000e+00
-4.104260039761431500e+00 0.000000000000000000e+00
-4.078922596421470814e+00 0.000000000000000000e+00
-4.053585153081511017e+00 0.000000000000000000e+00
-4.028247709741551219e+00 0.000000000000000000e+00
-4.002910266401590533e+00 0.000000000000000000e+00
-3.977572823061630292e+00 0.000000000000000000e+00
-3.952235379721670050e+00 0.000000000000000000e+00
-3.926897936381709808e+00 0.000000000000000000e+00
-3.901560493041749567e+00 0.000000000000000000e+00
-3.876223049701789325e+00 0.000000000000000000e+00
-3.850885606361829083e+00 0.000000000000000000e+00
-3.825548163021868842e+00 0.000000000000000000e+00
-3.800210719681908600e+00 0.000000000000000000e+00
-3.774873276341948358e+00 0.000000000000000000e+00
-3.749535833001988117e+00 0.000000000000000000e+00
-3.724198389662027875e+00 0.000000000000000000e+00
-3.698860946322067633e+00 0.000000000000000000e+00
-3.673523502982107392e+00 0.000000000000000000e+00
-3.648186059642147150e+00 0.000000000000000000e+00
-3.622848616302186908e+00 0.000000000000000000e+00
-3.597511172962226667e+00 0.000000000000000000e+00
-3.572173729622266425e+00 0.000000000000000000e+00
-3.546836286282306183e+00 0.000000000000000000e+00
-3.521498842942345942e+00 0.000000000000000000e+00
-3.496161399602385700e+00 0.000000000000000000e+00
-3.470823956262425458e+00 0.000000000000000000e+00
-3.445486512922465216e+00 0.000000000000000000e+00
-3.420149069582504975e+00 0.000000000000000000e+00
-3.394811626242544733e+00 0.000000000000000000e+00
-3.369474182902584491e+00 0.000000000000000000e+00
-3.344136739562624250e+00 0.000000000000000000e+00
-3.318799296222664008e+00 0.000000000000000000e+00
-3.293461852882703766e+00 0.000000000000000000e+00
-3.268124409542743525e+00 0.000000000000000000e+00
-3.242786966202783283e+00 0.000000000000000000e+00
-3.217449522862823041e+00 0.000000000000000000e+00
-3.192112079522862800e+00 0.000000000000000000e+00
-3.166774636182902558e+00 0.000000000000000000e+00
-3.141437192842942316e+00 0.000000000000000000e+00
-3.116099749502982075e+00 0.000000000000000000e+00
-3.090762306163021833e+00 0.000000000000000000e+00
-3.065424862823061591e+00 0.000000000000000000e+00
-3.040087419483101350e+00 0.000000000000000000e+00
-3.014749976143141108e+00 0.000000000000000000e+00
-2.989412532803180866e+00 0.000000000000000000e+00
-2.964075089463220625e+00 0.000000000000000000e+00
-2.938737646123260383e+00 0.000000000000000000e+00
-2.913400202783300141e+00 0.000000000000000000e+00
-2.888062759443339900e+00 0.000000000000000000e+00
-2.862725316103379658e+00 0.000000000000000000e+00
-2.837387872763419416e+00 0.000000000000000000e+00
-2.812050429423459175e+00 0.000000000000000000e+00
-2.786712986083498933e+00 0.000000000000000000e+00
-2.761375542743538691e+00 0.000000000000000000e+00
-2.736038099403578450e+00 0.000000000000000000e+00
-2.710700656063618208e+00 0.000000000000000000e+00
-2.685363212723657966e+00 0.000000000000000000e+00
-2.660025769383697725e+00 0.000000000000000000e+00
-2.634688326043737483e+00 0.000000000000000000e+00
-2.609350882703777241e+00 0.000000000000000000e+00
-2.584013439363817000e+00 0.000000000000000000e+00
-2.558675996023856758e+00 0.000000000000000000e+00
-2.533338552683896516e+00 0.000000000000000000e+00
-2.508001109343936275e+00 0.000000000000000000e+00
-2.482663666003976033e+00 0.000000000000000000e+00
-2.457326222664015791e+00 0.000000000000000000e+00
-2.431988779324055550e+00 8.163675188838102775e-09
-2.406651335984095308e+00 1.785512742475660681e-08
-2.381313892644135066e+00 2.681599616001740998e-08
-2.355976449304174825e+00 3.905608214319337692e-08
-2.330639005964214583e+00 5.658481055657556155e-08
-2.305301562624254341e+00 8.165009599749542687e-08
-2.279964119284294100e+00 1.173463779919229639e-07
-2.254626675944333858e+00 1.679727779162051283e-07
-2.229289232604373616e+00 2.394774082779132490e-07
-2.203951789264413375e+00 3.400529898772918965e-07
-2.178614345924453133e+00 4.809336508019381950e-07
-2.153276902584492891e+00 6.774548344656314088e-07
-2.127939459244532650e+00 9.504565062297219330e-07
-2.102602015904572408e+00 1.328131019296343383e-06
-2.077264572564612166e+00 1.848444904356625437e-06
-2.051927129224651924e+00 2.562294685843629256e-06
-2.026589685884691683e+00 3.537599858267442111e-06
-2.001252242544731441e+00 4.864581572206972123e-06
-1.975914799204771199e+00 6.662535176584560167e-06
-1.950577355864810958e+00 9.088472164999739146e-06
-1.925239912524850716e+00 1.234808466649663877e-05
-1.899902469184890474e+00 1.670959142963201639e-05
-1.874565025844930233e+00 2.252110237599210351e-05
-1.849227582504969991e+00 3.023229287885263777e-05
-1.823890139165009749e+00 4.042130080932160259e-05
-1.798552695825049508e+00 5.382788165373865458e-05
-1.773215252485089266e+00 7.139407775376246836e-05
-1.747877809145129024e+00 9.431376612285346064e-05
-1.722540365805168783e+00 1.240926395042125149e-04
-1.697202922465208541e+00 1.626204034412422040e-04
-1.671865479125248299e+00 2.122571148187811214e-04
-1.646528035785288058e+00 2.759356433550736896e-04
-1.621190592445327816e+00 3.572824405077621563e-04
-1.595853149105367574e+00 4.607591487704841430e-04
-1.570515705765407333e+00 5.918269839869580440e-04
-1.545178262425447091e+00 7.571364292042210425e-04
-1.519840819085486849e+00 9.647441766815975390e-04
-1.494503375745526608e+00 1.224359214668385449e-03
-1.469165932405566366e+00 1.547620108171192475e-03
-1.443828489065606124e+00 1.948402448965701108e-03
-1.418491045725645883e+00 2.443159830933862818e-03
-1.393153602385685641e+00 3.051294102430029704e-03
-1.367816159045725399e+00 3.795555362677230198e-03
-1.342478715705765158e+00 4.702465980984121482e-03
-1.317141272365804916e+00 5.802767266495791054e-03
-1.291803829025844674e+00 7.131877363383878551e-03
-1.266466385685884433e+00 8.730353530383301239e-03
-1.241128942345924191e+00 1.064435055161245224e-02
-1.215791499005963949e+00 1.292605276091237862e-02
-1.190454055666003708e+00 1.563407020431505784e-02
-1.165116612326043466e+00 1.883379136028674045e-02
